534,4
535,2
536,2
537,2
538,2
539,3
540,3
541,3
542,4
543,3
544,3
545,3
546,4
547,4
548,4
549,5
550,2
551,2
552,2
553,2
554,2
555,3
556,3
557,3
558,4
559,3
560,3
561,3
562,4
563,4
564,4
565,5
566,3
567,3
568,3
569,3
570,4
571,4
572,4
573,5
574,4
575,4
576,4
577,5
578,5
579,5
580,6
581,2
582,2
583,2
584,2
585,2
586,2
587,3
588,3
589,3
590,4
591,3
592,3
593,3
594,4
595,4
596,4
597,5
598,3
599,3
600,3
601,3
602,4
603,4
604,4
605,5
606,4
607,4
608,4
609,5
610,5
611,5
612,6
613,3
614,3
615,3
616,3
617,3
618,4
619,4
620,4
621,5
622,4
623,4
624,4
625,5
626,5
627,5
628,6
629,4
630,4
631,4
632,4
633,5
634,5
635,5
636,6
637,5
638,5
639,5
640,6
641,6
642,6
643,7
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,3
652,3
653,3
654,4
655,3
656,3
657,3
658,4
659,4
660,4
661,5
662,3
663,3
664,3
665,3
666,4
667,4
668,4
669,5
670,4
671,4
672,4
673,5
674,5
675,5
676,6
677,3
678,3
679,3
680,3
681,3
682,4
683,4
684,4
685,5
686,4
687,4
688,4
689,5
690,5
691,5
692,6
693,4
694,4
695,4
696,4
697,5
698,5
699,5
700,6
701,5
702,5
703,5
704,6
705,6
706,6
707,7
708,3
709,3
710,3
711,3
712,3
713,3
714,4
715,4
716,4
717,5
718,4
719,4
720,4
721,5
722,5
723,5
724,6
725,4
726,4
727,4
728,4
729,5
730,5
731,5
732,6
733,5
734,5
735,5
736,6
737,6
738,6
739,7
740,4
741,4
742,4
743,4
744,4
745,5
746,5
747,5
748,6
749,5
750,5
751,5
752,6
753,6
754,6
755,7
756,5
757,5
758,5
759,5
760,6
761,6
762,6
763,7
764,6
765,6
766,6
767,7
768,7
769,7
770,8
771,2
772,2
773,2
774,2
775,2
776,2
777,2
778,2
779,3
780,3
781,3
782,4
783,3
784,3
785,3
786,4
787,4
788,4
789,5
790,3
791,3
792,3
793,3
794,4
795,4
796,4
797,5
798,4
799,4
800,4
801,5
802,5
803,5
804,6
805,3
806,3
807,3
808,3
809,3
810,4
811,4
812,4
813,5
814,4
815,4
816,4
817,5
818,5
819,5
820,6
821,4
822,4
823,4
824,4
825,5
826,5
827,5
828,6
829,5
830,5
831,5
832,6
833,6
834,6
835,7
836,3
837,3
838,3
839,3
840,3
841,3
842,4
843,4
844,4
845,5
846,4
847,4
848,4
849,5
850,5
851,5
852,6
853,4
854,4
855,4
856,4
857,5
858,5
859,5
860,6
861,5
862,5
863,5
864,6
865,6
866,6
867,7
868,4
869,4
870,4
871,4
872,4
873,5
874,5
875,5
876,6
877,5
878,5
879,5
880,6
881,6
882,6
883,7
884,5
885,5
886,5
887,5
888,6
889,6
890,6
891,7
892,6
893,6
894,6
895,7
896,7
897,7
898,8
899,3
900,3
901,3
902,3
903,3
904,3
905,3
906,4
907,4
908,4
909,5
910,4
911,4
912,4
913,5
914,5
915,5
916,6
917,4
918,4
919,4
920,4
921,5
922,5
923,5
924,6
925,5
926,5
927,5
928,6
929,6
930,6
931,7
932,4
933,4
934,4
935,4
936,4
937,5
938,5
939,5
940,6
941,5
942,5
943,5
944,6
945,6
946,6
947,7
948,5
949,5
950,5
951,5
952,6
953,6
954,6
955,7
956,6
957,6
958,6
959,7
960,7
961,7
962,8
963,4
964,4
965,4
966,4
967,4
968,4
969,5
970,5
971,5
972,6
973,5
974,5
975,5
976,6
977,6
978,6
979,7
980,5
981,5
982,5
983,5
984,6
985,6
986,6
987,7
988,6
989,6
990,6
991,7
992,7
993,7
994,8
995,5
996,5
997,5
998,5
999,5
1000,6
1001,6
1002,6
1003,7
1004,6
1005,6
1006,6
1007,7
1008,7
1009,7
1010,8
1011,6
1012,6
1013,6
1014,6
1015,7
1016,7
1017,7
1018,8
1019,7
1020,7
1021,7
1022,8
1023,8
1024,8
1025,9
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,2
1037,2
1038,2
1039,3
1040,2
1041,2
1042,2
1043,3
1044,3
1045,3
1046,4
1047,2
1048,2
1049,2
1050,2
1051,3
1052,3
1053,3
1054,4
1055,3
1056,3
1057,3
1058,4
1059,4
1060,4
1061,5
1062,2
1063,2
1064,2
1065,2
1066,2
1067,3
1068,3
1069,3
1070,4
1071,3
1072,3
1073,3
1074,4
1075,4
1076,4
1077,5
1078,3
1079,3
1080,3
1081,3
1082,4
1083,4
1084,4
1085,5
1086,4
1087,4
1088,4
1089,5
1090,5
1091,5
1092,6
1093,2
1094,2
1095,2
1096,2
1097,2
1098,2
1099,3
1100,3
1101,3
1102,4
1103,3
1104,3
1105,3
1106,4
1107,4
1108,4
1109,5
1110,3
1111,3
1112,3
1113,3
1114,4
1115,4
1116,4
1117,5
1118,4
1119,4
1120,4
1121,5
1122,5
1123,5
1124,6
1125,3
1126,3
1127,3
1128,3
1129,3
1130,4
1131,4
1132,4
1133,5
1134,4
1135,4
1136,4
1137,5
1138,5
1139,5
1140,6
1141,4
1142,4
1143,4
1144,4
1145,5
1146,5
1147,5
1148,6
1149,5
1150,5
1151,5
1152,6
1153,6
1154,6
1155,7
1156,2
1157,2
1158,2
1159,2
1160,2
1161,2
1162,2
1163,3
1164,3
1165,3
1166,4
1167,3
1168,3
1169,3
1170,4
1171,4
1172,4
1173,5
1174,3
1175,3
1176,3
1177,3
1178,4
1179,4
1180,4
1181,5
1182,4
1183,4
1184,4
1185,5
1186,5
1187,5
1188,6
1189,3
1190,3
1191,3
1192,3
1193,3
1194,4
1195,4
1196,4
1197,5
1198,4
1199,4
1200,4
1201,5
1202,5
1203,5
1204,6
1205,4
1206,4
1207,4
1208,4
1209,5
1210,5
1211,5
1212,6
1213,5
1214,5
1215,5
1216,6
1217,6
1218,6
1219,7
1220,3
1221,3
1222,3
1223,3
1224,3
1225,3
1226,4
1227,4
1228,4
1229,5
1230,4
1231,4
1232,4
1233,5
1234,5
1235,5
1236,6
1237,4
1238,4
1239,4
1240,4
1241,5
1242,5
1243,5
1244,6
1245,5
1246,5
1247,5
1248,6
1249,6
1250,6
1251,7
1252,4
1253,4
1254,4
1255,4
1256,4
1257,5
1258,5
1259,5
1260,6
1261,5
1262,5
1263,5
1264,6
1265,6
1266,6
1267,7
1268,5
1269,5
1270,5
1271,5
1272,6
1273,6
1274,6
1275,7
1276,6
1277,6
1278,6
1279,7
1280,7
1281,7
1282,8
1283,2
1284,2
1285,2
1286,2
1287,2
1288,2
1289,2
1290,2
1291,3
1292,3
1293,3
1294,4
1295,3
1296,3
1297,3
1298,4
1299,4
1300,4
1301,5
1302,3
1303,3
1304,3
1305,3
1306,4
1307,4
1308,4
1309,5
1310,4
1311,4
1312,4
1313,5
1314,5
1315,5
1316,6
1317,3
1318,3
1319,3
1320,3
1321,3
1322,4
1323,4
1324,4
1325,5
1326,4
1327,4
1328,4
1329,5
1330,5
1331,5
1332,6
1333,4
1334,4
1335,4
1336,4
1337,5
1338,5
1339,5
1340,6
1341,5
1342,5
1343,5
1344,6
1345,6
1346,6
1347,7
1348,3
1349,3
1350,3
1351,3
1352,3
1353,3
1354,4
1355,4
1356,4
1357,5
1358,4
1359,4
1360,4
1361,5
1362,5
1363,5
1364,6
1365,4
1366,4
1367,4
1368,4
1369,5
1370,5
1371,5
1372,6
1373,5
1374,5
1375,5
1376,6
1377,6
1378,6
1379,7
1380,4
1381,4
1382,4
1383,4
1384,4
1385,5
1386,5
1387,5
1388,6
1389,5
1390,5
1391,5
1392,6
1393,6
1394,6
1395,7
1396,5
1397,5
1398,5
1399,5
1400,6
1401,6
1402,6
1403,7
1404,6
1405,6
1406,6
1407,7
1408,7
1409,7
1410,8
1411,3
1412,3
1413,3
1414,3
1415,3
1416,3
1417,3
1418,4
1419,4
1420,4
1421,5
1422,4
1423,4
1424,4
1425,5
1426,5
1427,5
1428,6
1429,4
1430,4
1431,4
1432,4
1433,5
1434,5
1435,5
1436,6
1437,5
1438,5
1439,5
1440,6
1441,6
1442,6
1443,7
1444,4
1445,4
1446,4
1447,4
1448,4
1449,5
1450,5
1451,5
1452,6
1453,5
1454,5
1455,5
1456,6
1457,6
1458,6
1459,7
1460,5
1461,5
1462,5
1463,5
1464,6
1465,6
1466,6
1467,7
1468,6
1469,6
1470,6
1471,7
1472,7
1473,7
1474,8
1475,4
1476,4
1477,4
1478,4
1479,4
1480,4
1481,5
1482,5
1483,5
1484,6
1485,5
1486,5
1487,5
1488,6
1489,6
1490,6
1491,7
1492,5
1493,5
1494,5
1495,5
1496,6
1497,6
1498,6
1499,7
1500,6
1501,6
1502,6
1503,7
1504,7
1505,7
1506,8
1507,5
1508,5
1509,5
1510,5
1511,5
1512,6
1513,6
1514,6
1515,7
1516,6
1517,6
1518,6
1519,7
1520,7
1521,7
1522,8
1523,6
1524,6
1525,6
1526,6
1527,7
1528,7
1529,7
1530,8
1531,7
1532,7
1533,7
1534,8
1535,8
1536,8
1537,9
1538,2
1539,2
1540,2
1541,2
1542,2
1543,2
1544,2
1545,2
1546,2
1547,3
1548,3
1549,3
1550,4
1551,3
1552,3
1553,3
1554,4
1555,4
1556,4
1557,5
1558,3
1559,3
1560,3
1561,3
1562,4
1563,4
1564,4
1565,5
1566,4
1567,4
1568,4
1569,5
1570,5
1571,5
1572,6
1573,3
1574,3
1575,3
1576,3
1577,3
1578,4
1579,4
1580,4
1581,5
1582,4
1583,4
1584,4
1585,5
1586,5
1587,5
1588,6
1589,4
1590,4
1591,4
1592,4
1593,5
1594,5
1595,5
1596,6
1597,5
1598,5
1599,5
1600,6
1601,6
1602,6
1603,7
1604,3
1605,3
1606,3
1607,3
1608,3
1609,3
1610,4
1611,4
1612,4
1613,5
1614,4
1615,4
1616,4
1617,5
1618,5
1619,5
1620,6
1621,4
1622,4
1623,4
1624,4
1625,5
1626,5
1627,5
1628,6
1629,5
1630,5
1631,5
1632,6
1633,6
1634,6
1635,7
1636,4
1637,4
1638,4
1639,4
1640,4
1641,5
1642,5
1643,5
1644,6
1645,5
1646,5
1647,5
1648,6
1649,6
1650,6
1651,7
1652,5
1653,5
1654,5
1655,5
1656,6
1657,6
1658,6
1659,7
1660,6
1661,6
1662,6
1663,7
1664,7
1665,7
1666,8
1667,3
1668,3
1669,3
1670,3
1671,3
1672,3
1673,3
1674,4
1675,4
1676,4
1677,5
1678,4
1679,4
1680,4
1681,5
1682,5
1683,5
1684,6
1685,4
1686,4
1687,4
1688,4
1689,5
1690,5
1691,5
1692,6
1693,5
1694,5
1695,5
1696,6
1697,6
1698,6
1699,7
1700,4
1701,4
1702,4
1703,4
1704,4
1705,5
1706,5
1707,5
1708,6
1709,5
1710,5
1711,5
1712,6
1713,6
1714,6
1715,7
1716,5
1717,5
1718,5
1719,5
1720,6
1721,6
1722,6
1723,7
1724,6
1725,6
1726,6
1727,7
1728,7
1729,7
1730,8
1731,4
1732,4
1733,4
1734,4
1735,4
1736,4
1737,5
1738,5
1739,5
1740,6
1741,5
1742,5
1743,5
1744,6
1745,6
1746,6
1747,7
1748,5
1749,5
1750,5
1751,5
1752,6
1753,6
1754,6
1755,7
1756,6
1757,6
1758,6
1759,7
1760,7
1761,7
1762,8
1763,5
1764,5
1765,5
1766,5
1767,5
1768,6
1769,6
1770,6
1771,7
1772,6
1773,6
1774,6
1775,7
1776,7
1777,7
1778,8
1779,6
1780,6
1781,6
1782,6
1783,7
1784,7
1785,7
1786,8
1787,7
1788,7
1789,7
1790,8
1791,8
1792,8
1793,9
1794,3
1795,3
1796,3
1797,3
1798,3
1799,3
1800,3
1801,3
1802,4
1803,4
1804,4
1805,5
1806,4
1807,4
1808,4
1809,5
1810,5
1811,5
1812,6
1813,4
1814,4
1815,4
1816,4
1817,5
1818,5
1819,5
1820,6
1821,5
1822,5
1823,5
1824,6
1825,6
1826,6
1827,7
1828,4
1829,4
1830,4
1831,4
1832,4
1833,5
1834,5
1835,5
1836,6
1837,5
1838,5
1839,5
1840,6
1841,6
1842,6
1843,7
1844,5
1845,5
1846,5
1847,5
1848,6
1849,6
1850,6
1851,7
1852,6
1853,6
1854,6
1855,7
1856,7
1857,7
1858,8
1859,4
1860,4
1861,4
1862,4
1863,4
1864,4
1865,5
1866,5
1867,5
1868,6
1869,5
1870,5
1871,5
1872,6
1873,6
1874,6
1875,7
1876,5
1877,5
1878,5
1879,5
1880,6
1881,6
1882,6
1883,7
1884,6
1885,6
1886,6
1887,7
1888,7
1889,7
1890,8
1891,5
1892,5
1893,5
1894,5
1895,5
1896,6
1897,6
1898,6
1899,7
1900,6
1901,6
1902,6
1903,7
1904,7
1905,7
1906,8
1907,6
1908,6
1909,6
1910,6
1911,7
1912,7
1913,7
1914,8
1915,7
1916,7
1917,7
1918,8
1919,8
1920,8
1921,9
1922,4
1923,4
1924,4
1925,4
1926,4
1927,4
1928,4
1929,5
1930,5
1931,5
1932,6
1933,5
1934,5
1935,5
1936,6
1937,6
1938,6
1939,7
1940,5
1941,5
1942,5
1943,5
1944,6
1945,6
1946,6
1947,7
1948,6
1949,6
1950,6
1951,7
1952,7
1953,7
1954,8
1955,5
1956,5
1957,5
1958,5
1959,5
1960,6
1961,6
1962,6
1963,7
1964,6
1965,6
1966,6
1967,7
1968,7
1969,7
1970,8
1971,6
1972,6
1973,6
1974,6
1975,7
1976,7
1977,7
1978,8
1979,7
1980,7
1981,7
1982,8
1983,8
1984,8
1985,9
1986,5
1987,5
1988,5
1989,5
1990,5
1991,5
1992,6
1993,6
1994,6
1995,7
1996,6
1997,6
1998,6
1999,7
2000,7
2001,7
2002,8
2003,6
2004,6
2005,6
2006,6
2007,7
2008,7
2009,7
2010,8
2011,7
2012,7
2013,7
2014,8
2015,8
2016,8
2017,9
2018,6
2019,6
2020,6
2021,6
2022,6
2023,7
2024,7
2025,7
2026,8
2027,7
2028,7
2029,7
2030,8
2031,8
2032,8
2033,9
2034,7
2035,7
2036,7
2037,7
2038,8
2039,8
2040,8
2041,9
2042,8
2043,8
2044,8
2045,9
2046,9
2047,9
2048,10
2049,1
2050,1
2051,1
2052,1
2053,1
2054,1
2055,1
2056,1
2057,1
2058,1
2059,1
2060,2
2061,2
2062,2
2063,3
2064,2
2065,2
2066,2
2067,3
2068,3
2069,3
2070,4
2071,2
2072,2
2073,2
2074,2
2075,3
2076,3
2077,3
2078,4
2079,3
2080,3
2081,3
2082,4
2083,4
2084,4
2085,5
2086,2
2087,2
2088,2
2089,2
2090,2
2091,3
2092,3
2093,3
2094,4
2095,3
2096,3
2097,3
2098,4
2099,4
2100,4
2101,5
2102,3
2103,3
2104,3
2105,3
2106,4
2107,4
2108,4
2109,5
2110,4
2111,4
2112,4
2113,5
2114,5
2115,5
2116,6
2117,2
2118,2
2119,2
2120,2
2121,2
2122,2
2123,3
2124,3
2125,3
2126,4
2127,3
2128,3
2129,3
2130,4
2131,4
2132,4
2133,5
2134,3
2135,3
2136,3
2137,3
2138,4
2139,4
2140,4
2141,5
2142,4
2143,4
2144,4
2145,5
2146,5
2147,5
2148,6
2149,3
2150,3
2151,3
2152,3
2153,3
2154,4
2155,4
2156,4
2157,5
2158,4
2159,4
2160,4
2161,5
2162,5
2163,5
2164,6
2165,4
2166,4
2167,4
2168,4
2169,5
2170,5
2171,5
2172,6
2173,5
2174,5
2175,5
2176,6
2177,6
2178,6
2179,7
2180,2
2181,2
2182,2
2183,2
2184,2
2185,2
2186,2
2187,3
2188,3
2189,3
2190,4
2191,3
2192,3
2193,3
2194,4
2195,4
2196,4
2197,5
2198,3
2199,3
2200,3
2201,3
2202,4
2203,4
2204,4
2205,5
2206,4
2207,4
2208,4
2209,5
2210,5
2211,5
2212,6
2213,3
2214,3
2215,3
2216,3
2217,3
2218,4
2219,4
2220,4
2221,5
2222,4
2223,4
2224,4
2225,5
2226,5
2227,5
2228,6
2229,4
2230,4
2231,4
2232,4
2233,5
2234,5
2235,5
2236,6
2237,5
2238,5
2239,5
2240,6
2241,6
2242,6
2243,7
2244,3
2245,3
2246,3
2247,3
2248,3
2249,3
2250,4
2251,4
2252,4
2253,5
2254,4
2255,4
2256,4
2257,5
2258,5
2259,5
2260,6
2261,4
2262,4
2263,4
2264,4
2265,5
2266,5
2267,5
2268,6
2269,5
2270,5
2271,5
2272,6
2273,6
2274,6
2275,7
2276,4
2277,4
2278,4
2279,4
2280,4
2281,5
2282,5
2283,5
2284,6
2285,5
2286,5
2287,5
2288,6
2289,6
2290,6
2291,7
2292,5
2293,5
2294,5
2295,5
2296,6
2297,6
2298,6
2299,7
2300,6
2301,6
2302,6
2303,7
2304,7
2305,7
2306,8
2307,2
2308,2
2309,2
2310,2
2311,2
2312,2
2313,2
2314,2
2315,3
2316,3
2317,3
2318,4
2319,3
2320,3
2321,3
2322,4
2323,4
2324,4
2325,5
2326,3
2327,3
2328,3
2329,3
2330,4
2331,4
2332,4
2333,5
2334,4
2335,4
2336,4
2337,5
2338,5
2339,5
2340,6
2341,3
2342,3
2343,3
2344,3
2345,3
2346,4
2347,4
2348,4
2349,5
2350,4
2351,4
2352,4
2353,5
2354,5
2355,5
2356,6
2357,4
2358,4
2359,4
2360,4
2361,5
2362,5
2363,5
2364,6
2365,5
2366,5
2367,5
2368,6
2369,6
2370,6
2371,7
2372,3
2373,3
2374,3
2375,3
2376,3
2377,3
2378,4
2379,4
2380,4
2381,5
2382,4
2383,4
2384,4
2385,5
2386,5
2387,5
2388,6
2389,4
2390,4
2391,4
2392,4
2393,5
2394,5
2395,5
2396,6
2397,5
2398,5
2399,5
2400,6
2401,6
2402,6
2403,7
2404,4
2405,4
2406,4
2407,4
2408,4
2409,5
2410,5
2411,5
2412,6
2413,5
2414,5
2415,5
2416,6
2417,6
2418,6
2419,7
2420,5
2421,5
2422,5
2423,5
2424,6
2425,6
2426,6
2427,7
2428,6
2429,6
2430,6
2431,7
2432,7
2433,7
2434,8
2435,3
2436,3
2437,3
2438,3
2439,3
2440,3
2441,3
2442,4
2443,4
2444,4
2445,5
2446,4
2447,4
2448,4
2449,5
2450,5
2451,5
2452,6
2453,4
2454,4
2455,4
2456,4
2457,5
2458,5
2459,5
2460,6
2461,5
2462,5
2463,5
2464,6
2465,6
2466,6
2467,7
2468,4
2469,4
2470,4
2471,4
2472,4
2473,5
2474,5
2475,5
2476,6
2477,5
2478,5
2479,5
2480,6
2481,6
2482,6
2483,7
2484,5
2485,5
2486,5
2487,5
2488,6
2489,6
2490,6
2491,7
2492,6
2493,6
2494,6
2495,7
2496,7
2497,7
2498,8
2499,4
2500,4
2501,4
2502,4
2503,4
2504,4
2505,5
2506,5
2507,5
2508,6
2509,5
2510,5
2511,5
2512,6
2513,6
2514,6
2515,7
2516,5
2517,5
2518,5
2519,5
2520,6
2521,6
2522,6
2523,7
2524,6
2525,6
2526,6
2527,7
2528,7
2529,7
2530,8
2531,5
2532,5
2533,5
2534,5
2535,5
2536,6
2537,6
2538,6
2539,7
2540,6
2541,6
2542,6
2543,7
2544,7
2545,7
2546,8
2547,6
2548,6
2549,6
2550,6
2551,7
2552,7
2553,7
2554,8
2555,7
2556,7
2557,7
2558,8
2559,8
2560,8
2561,9
2562,2
2563,2
2564,2
2565,2
2566,2
2567,2
2568,2
2569,2
2570,2
2571,3
2572,3
2573,3
2574,4
2575,3
2576,3
2577,3
2578,4
2579,4
2580,4
2581,5
2582,3
2583,3
2584,3
2585,3
2586,4
2587,4
2588,4
2589,5
2590,4
2591,4
2592,4
2593,5
2594,5
2595,5
2596,6
2597,3
2598,3
2599,3
2600,3
2601,3
2602,4
2603,4
2604,4
2605,5
2606,4
2607,4
2608,4
2609,5
2610,5
2611,5
2612,6
2613,4
2614,4
2615,4
2616,4
2617,5
2618,5
2619,5
2620,6
2621,5
2622,5
2623,5
2624,6
2625,6
2626,6
2627,7
2628,3
2629,3
2630,3
2631,3
2632,3
2633,3
2634,4
2635,4
2636,4
2637,5
2638,4
2639,4
2640,4
2641,5
2642,5
2643,5
2644,6
2645,4
2646,4
2647,4
2648,4
2649,5
2650,5
2651,5
2652,6
2653,5
2654,5
2655,5
2656,6
2657,6
2658,6
2659,7
2660,4
2661,4
2662,4
2663,4
2664,4
2665,5
2666,5
2667,5
2668,6
2669,5
2670,5
2671,5
2672,6
2673,6
2674,6
2675,7
2676,5
2677,5
2678,5
2679,5
2680,6
2681,6
2682,6
2683,7
2684,6
2685,6
2686,6
2687,7
2688,7
2689,7
2690,8
2691,3
2692,3
2693,3
2694,3
2695,3
2696,3
2697,3
2698,4
2699,4
2700,4
2701,5
2702,4
2703,4
2704,4
2705,5
2706,5
2707,5
2708,6
2709,4
2710,4
2711,4
2712,4
2713,5
2714,5
2715,5
2716,6
2717,5
2718,5
2719,5
2720,6
2721,6
2722,6
2723,7
2724,4
2725,4
2726,4
2727,4
2728,4
2729,5
2730,5
2731,5
2732,6
2733,5
2734,5
2735,5
2736,6
2737,6
2738,6
2739,7
2740,5
2741,5
2742,5
2743,5
2744,6
2745,6
2746,6
2747,7
2748,6
2749,6
2750,6
2751,7
2752,7
2753,7
2754,8
2755,4
2756,4
2757,4
2758,4
2759,4
2760,4
2761,5
2762,5
2763,5
2764,6
2765,5
2766,5
2767,5
2768,6
2769,6
2770,6
2771,7
2772,5
2773,5
2774,5
2775,5
2776,6
2777,6
2778,6
2779,7
2780,6
2781,6
2782,6
2783,7
2784,7
2785,7
2786,8
2787,5
2788,5
2789,5
2790,5
2791,5
2792,6
2793,6
2794,6
2795,7
2796,6
2797,6
2798,6
2799,7
2800,7
2801,7
2802,8
2803,6
2804,6
2805,6
2806,6
2807,7
2808,7
2809,7
2810,8
2811,7
2812,7
2813,7
2814,8
2815,8
2816,8
2817,9
2818,3
2819,3
2820,3
2821,3
2822,3
2823,3
2824,3
2825,3
2826,4
2827,4
2828,4
2829,5
2830,4
2831,4
2832,4
2833,5
2834,5
2835,5
2836,6
2837,4
2838,4
2839,4
2840,4
2841,5
2842,5
2843,5
2844,6
2845,5
2846,5
2847,5
2848,6
2849,6
2850,6
2851,7
2852,4
2853,4
2854,4
2855,4
2856,4
2857,5
2858,5
2859,5
2860,6
2861,5
2862,5
2863,5
2864,6
2865,6
2866,6
2867,7
2868,5
2869,5
2870,5
2871,5
2872,6
2873,6
2874,6
2875,7
2876,6
2877,6
2878,6
2879,7
2880,7
2881,7
2882,8
2883,4
2884,4
2885,4
2886,4
2887,4
2888,4
2889,5
2890,5
2891,5
2892,6
2893,5
2894,5
2895,5
2896,6
2897,6
2898,6
2899,7
2900,5
2901,5
2902,5
2903,5
2904,6
2905,6
2906,6
2907,7
2908,6
2909,6
2910,6
2911,7
2912,7
2913,7
2914,8
2915,5
2916,5
2917,5
2918,5
2919,5
2920,6
2921,6
2922,6
2923,7
2924,6
2925,6
2926,6
2927,7
2928,7
2929,7
2930,8
2931,6
2932,6
2933,6
2934,6
2935,7
2936,7
2937,7
2938,8
2939,7
2940,7
2941,7
2942,8
2943,8
2944,8
2945,9
2946,4
2947,4
2948,4
2949,4
2950,4
2951,4
2952,4
2953,5
2954,5
2955,5
2956,6
2957,5
2958,5
2959,5
2960,6
2961,6
2962,6
2963,7
2964,5
2965,5
2966,5
2967,5
2968,6
2969,6
2970,6
2971,7
2972,6
2973,6
2974,6
2975,7
2976,7
2977,7
2978,8
2979,5
2980,5
2981,5
2982,5
2983,5
2984,6
2985,6
2986,6
2987,7
2988,6
2989,6
2990,6
2991,7
2992,7
2993,7
2994,8
2995,6
2996,6
2997,6
2998,6
2999,7
